"transaction_id","vendor","amount","date","purchase_order","contract_number","department"
"0180838901","VERIZON WIRELESS","816.43","2021-09-17","000053983701","1000017868","PUC Public Utilities Commsn"
"0185043801","VERIZON WIRELESS","383.66","2021-10-22","000053983701","1000017868","PUC Public Utilities Commsn"
"0185706101","VERIZON WIRELESS","367.38","2021-10-29","000053983701","1000017868","PUC Public Utilities Commsn"
"0198325601","VERIZON WIRELESS","48.87","2022-02-17","000053983701","1000017868","PUC Public Utilities Commsn"
"0198327301","VERIZON WIRELESS","275.04","2022-02-17","000053983701","1000017868","PUC Public Utilities Commsn"
"0198632201","VERIZON WIRELESS","364.65","2022-02-17","000053983701","1000017868","PUC Public Utilities Commsn"
"0198712101","VERIZON WIRELESS","43.43","2022-02-18","000053983701","1000017868","PUC Public Utilities Commsn"
"0198714801","VERIZON WIRELESS","364.65","2022-02-18","000053983701","1000017868","PUC Public Utilities Commsn"
"0201703001","VERIZON WIRELESS","859.88","2022-03-11","000053983701","1000017868","PUC Public Utilities Commsn"
"0202597601","VERIZON WIRELESS","359.22","2022-03-18","000053983701","1000017868","PUC Public Utilities Commsn"
"0205040701","VERIZON WIRELESS","359.22","2022-04-06","000053983701","1000017868","PUC Public Utilities Commsn"
"0205912101","VERIZON WIRELESS","859.88","2022-04-14","000053983701","1000017868","PUC Public Utilities Commsn"
"0207973101","VERIZON WIRELESS","141.2","2022-05-02","000053983701","1000017868","PUC Public Utilities Commsn"
"0212193201","VERIZON WIRELESS","373.89","2022-06-06","000053983701","1000017868","PUC Public Utilities Commsn"
"0190920301","NEWCO DISTRIBUTORS INC","396","2021-12-13","000053983801","","REC Recreation & Park Commsn"
"0173717901","MEDLINE INDUSTRIES INC","85.64","2021-07-16","000053984401","","DPH Public Health"
"0173714501","MEDLINE INDUSTRIES INC","1273.88","2021-07-16","000053985001","","DPH Public Health"
"0173719601","MEDLINE INDUSTRIES INC","102.24","2021-07-16","000053985701","","DPH Public Health"
"0178425701","INTERSTATE TRAFFIC CONTROL PRODUCTS INC","1111.8","2021-08-25","000053986401","1000016559","AIR Airport Commission"
"0185207201","INTERSTATE TRAFFIC CONTROL PRODUCTS INC","8832.58","2021-10-25","000053986401","1000016559","AIR Airport Commission"
"0194519401","INTERSTATE TRAFFIC CONTROL PRODUCTS INC","946.64","2022-01-18","000053986401","1000016559","AIR Airport Commission"
"0198521501","INTERSTATE TRAFFIC CONTROL PRODUCTS INC","1715","2022-02-17","000053986401","1000016559","AIR Airport Commission"
"0205070301","INTERSTATE TRAFFIC CONTROL PRODUCTS INC","1999.13","2022-04-07","000053986401","1000016559","AIR Airport Commission"
"0211507901","INTERSTATE TRAFFIC CONTROL PRODUCTS INC","4061.09","2022-05-31","000053986401","1000016559","AIR Airport Commission"
"0173698101","MEDLINE INDUSTRIES INC","24.91","2021-07-16","000053987201","","DPH Public Health"
"0173800601","MEDLINE INDUSTRIES INC","19.99","2021-07-17","000053987701","","DPH Public Health"
"0173724301","MEDLINE INDUSTRIES INC","346.41","2021-07-16","000053988401","","DPH Public Health"
"0194998701","HARRISON & BONINI INC","273.44","2022-01-21","000053988801","1000006824","AIR Airport Commission"
"0192666301","STAPLES BUSINESS ADVANTAGE","19.87","2021-12-28","000053988901","1000018782","REC Recreation & Park Commsn"
"0207190001","STAPLES BUSINESS ADVANTAGE","146.46","2022-04-25","000053988901","1000018782","REC Recreation & Park Commsn"
"0175395601","SPEEDY'S HARDWARE","3567.23","2021-07-30","000053989101","","DPW Public Works"
"0177822801","GOLDENGATE DOOR & WINDOW INC","538.81","2021-08-19","000053989801","","DPW Public Works"
"0175839201","MEDLINE INDUSTRIES INC","70.7","2021-08-03","000053990501","","DPH Public Health"
"0179706901","S F DENTAL SUPPLY LLC","3098.97","2021-09-07","000053991001","","DPH Public Health"
"0175286701","MEDLINE INDUSTRIES INC","262.71","2021-07-29","000053991701","","DPH Public Health"
"0173792001","MEDLINE INDUSTRIES INC","2690.64","2021-07-17","000053992201","","DPH Public Health"
"0187763601","TELOS IDENTITY MANAGEMENT SOLUTIONS LLC","8261.75","2021-11-17","000053992601","1000014603","AIR Airport Commission"
"0174586301","T & S TRADING & ENTERPRISE CO","474.34","2021-07-22","000053992701","1000014096","DT  GSA - Technology"
"0173699401","MEDLINE INDUSTRIES INC","1585.35","2021-07-16","000053993201","","DPH Public Health"
"0173809001","MEDLINE INDUSTRIES INC","19.99","2021-07-17","000053993801","","DPH Public Health"
"0183294901","GRAINGER","1266.56","2021-10-07","000053994301","1000018631","PUC Public Utilities Commsn"
"0174133101","AMERICAN DIESEL LLC","4553.36","2021-07-28","000053995101","","MTA Municipal Transprtn Agncy"
"0181445901","MT ST JOSEPH-ST ELIZABETH","197832.52","2021-09-22","000053995301","1000007730","DPH Public Health"
"0191009901","MT ST JOSEPH-ST ELIZABETH","20248.29","2021-12-14","000053995301","1000007730","DPH Public Health"
"0210881901","MT ST JOSEPH-ST ELIZABETH","15812.46","2022-05-25","000053995301","1000007730","DPH Public Health"
"0210952801","MT ST JOSEPH-ST ELIZABETH","61978.93","2022-05-25","000053995301","1000007730","DPH Public Health"
"0176929301","PAYBYPHONE TECHNOLOGIES INC","11204.8","2021-09-08","000053995701","1000008568","MTA Municipal Transprtn Agncy"
"0189147001","PAYBYPHONE TECHNOLOGIES INC","90.32","2021-12-02","000053995701","1000008568","MTA Municipal Transprtn Agncy"
"0200650801","PAYBYPHONE TECHNOLOGIES INC","10865.28","2022-03-17","000053995701","1000008568","MTA Municipal Transprtn Agncy"
"0181839401","SPOTLIGHT PROMOTIONS INC","5844.04","2021-09-23","000053995801","","LIB Public Library"
"0181121001","SHRED WORKS","80","2021-09-20","000053995901","","CAT City Attorney"
"0189481201","SHRED WORKS","114","2021-12-01","000053995901","","CAT City Attorney"
"0196909601","SHRED WORKS","80","2022-02-07","000053995901","","CAT City Attorney"
"0206684701","SHRED WORKS","80","2022-04-21","000053995901","","CAT City Attorney"
"0214668701","SHRED WORKS","86","2022-06-22","000053995901","","CAT City Attorney"
"0196797301","VRC Companies LLC dba Vital Records Cont","550.44","2022-02-07","000053996201","1000020217","DPH Public Health"
"0178409001","MALTBY ELECTRIC SUPPLY CO INC","4640","2021-08-24","000053996301","1000010014","AIR Airport Commission"
"0178411001","MALTBY ELECTRIC SUPPLY CO INC","1925.18","2021-08-24","000053996301","1000010014","AIR Airport Commission"
"0178838501","MALTBY ELECTRIC SUPPLY CO INC","37408.8","2021-08-30","000053996301","1000010014","AIR Airport Commission"
"0182135301","MALTBY ELECTRIC SUPPLY CO INC","44.54","2021-09-27","000053996301","1000010014","AIR Airport Commission"
"0182938601","MALTBY ELECTRIC SUPPLY CO INC","233.89","2021-10-05","000053996301","1000010014","AIR Airport Commission"
"0183358301","MALTBY ELECTRIC SUPPLY CO INC","94.76","2021-10-08","000053996301","1000010014","AIR Airport Commission"
"0188676501","MALTBY ELECTRIC SUPPLY CO INC","57.97","2021-11-22","000053996301","1000010014","AIR Airport Commission"
"0182985101","MACKAY METERS INC","662.32","2021-10-19","000053996401","1000021467","MTA Municipal Transprtn Agncy"
"0185753601","MACKAY METERS INC","801.2","2021-11-05","000053996401","1000021467","MTA Municipal Transprtn Agncy"
"0189138801","MACKAY METERS INC","729.76","2021-12-03","000053996401","1000021467","MTA Municipal Transprtn Agncy"
"0192793201","MACKAY METERS INC","824","2022-01-06","000053996401","1000021467","MTA Municipal Transprtn Agncy"
"0200442501","MACKAY METERS INC","1030.85","2022-03-10","000053996401","1000021467","MTA Municipal Transprtn Agncy"
"0207516201","MACKAY METERS INC","1470.44","2022-06-02","000053996401","1000021467","MTA Municipal Transprtn Agncy"
"0173403601","WESTERN STATES OIL","3701.45","2021-07-14","000053996701","1000012394","FIR Fire Department"
"0176069901","WESTERN STATES OIL","1827.82","2021-08-04","000053996701","1000012394","FIR Fire Department"
"0176101901","WESTERN STATES OIL","4395.11","2021-08-04","000053996701","1000012394","FIR Fire Department"
"0177764501","WESTERN STATES OIL","1566.18","2021-08-18","000053996701","1000012394","FIR Fire Department"
"0178516201","WESTERN STATES OIL","3764.77","2021-08-25","000053996701","1000012394","FIR Fire Department"
"0179800801","WESTERN STATES OIL","3732.96","2021-09-08","000053996701","1000012394","FIR Fire Department"
"0183302501","WESTERN STATES OIL","3690.22","2021-10-07","000053996701","1000012394","FIR Fire Department"
"0183316801","WESTERN STATES OIL","3781.47","2021-10-07","000053996701","1000012394","FIR Fire Department"
"0183801401","WESTERN STATES OIL","3842.7","2021-10-13","000053996701","1000012394","FIR Fire Department"
"0187091201","WESTERN STATES OIL","2919.49","2021-11-10","000053996701","1000012394","FIR Fire Department"
"0187887701","WESTERN STATES OIL","4039.72","2021-11-17","000053996701","1000012394","FIR Fire Department"
"0189546901","WESTERN STATES OIL","802.05","2021-12-01","000053996701","1000012394","FIR Fire Department"
"0191231301","WESTERN STATES OIL","4562.74","2021-12-15","000053996701","1000012394","FIR Fire Department"
"0192180701","WESTERN STATES OIL","3709.43","2021-12-22","000053996701","1000012394","FIR Fire Department"
"0194104301","WESTERN STATES OIL","3427.91","2022-01-12","000053996701","1000012394","FIR Fire Department"
"0196396701","WESTERN STATES OIL","2781.43","2022-02-03","000053996701","1000012394","FIR Fire Department"
"0196402601","WESTERN STATES OIL","5040.54","2022-02-03","000053996701","1000012394","FIR Fire Department"
"0197403201","WESTERN STATES OIL","3391.18","2022-02-09","000053996701","1000012394","FIR Fire Department"
"0200463801","WESTERN STATES OIL","5156.98","2022-03-02","000053996701","1000012394","FIR Fire Department"
"0202255101","WESTERN STATES OIL","6921.2","2022-03-16","000053996701","1000012394","FIR Fire Department"
"0207218901","WESTERN STATES OIL","5102.35","2022-04-27","000053996701","1000012394","FIR Fire Department"
"0207532301","WESTERN STATES OIL","4976.14","2022-04-27","000053996701","1000012394","FIR Fire Department"
"0207548801","WESTERN STATES OIL","2905.1","2022-04-27","000053996701","1000012394","FIR Fire Department"
"0209167601","WESTERN STATES OIL","5549.55","2022-05-11","000053996701","1000012394","FIR Fire Department"
"0209178701","WESTERN STATES OIL","4671.57","2022-05-11","000053996701","1000012394","FIR Fire Department"
"0214623101","WESTERN STATES OIL","5714.26","2022-06-22","000053996701","1000012394","FIR Fire Department"
"0173723501","MEDLINE INDUSTRIES INC","39.84","2021-07-16","000053997001","","DPH Public Health"
"0173721101","MEDLINE INDUSTRIES INC","110.47","2021-07-16","000053997701","","DPH Public Health"
"0173721801","MEDLINE INDUSTRIES INC","6.39","2021-07-16","000053998401","","DPH Public Health"
"0173722701","MEDLINE INDUSTRIES INC","115.02","2021-07-16","000053999101","","DPH Public Health"
"0196243701","KONICA MINOLTA BUSINESS SOLUTNS USA INC","631.77","2022-02-01","000053999401","1000017630","DPH Public Health"
"0176936301","SAN FRANCISCO FOOD BANK","34.19","2021-08-11","000054000001","","DPH Public Health"
"0179944701","GARRATT-CALLAHAN COMPANY","1668.58","2021-09-09","000054000201","","DPH Public Health"
"0206348501","GARRATT-CALLAHAN COMPANY","1668.58","2022-04-18","000054000201","","DPH Public Health"
"0178213001","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","25407.14","2021-08-23","000054000501","1000011455","DPH Public Health"
"0179999301","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","2902.51","2021-09-10","000054000501","1000011455","DPH Public Health"
"0181114701","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","24877.93","2021-09-20","000054000501","1000011455","DPH Public Health"
"0184372301","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","3107.85","2021-10-19","000054000501","1000011455","DPH Public Health"
"0188950401","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","577.46","2021-11-24","000054000501","1000011455","DPH Public Health"
"0191119501","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","93055.77","2021-12-14","000054000501","1000011455","DPH Public Health"
"0194411001","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","90889.45","2022-01-14","000054000501","1000011455","DPH Public Health"
"0198550901","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","46928.14","2022-02-17","000054000501","1000011455","DPH Public Health"
"0202147001","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","16014.47","2022-03-15","000054000501","1000011455","DPH Public Health"
"0206009901","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","12636.25","2022-04-14","000054000501","1000011455","DPH Public Health"
"0206018001","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","586.96","2022-04-14","000054000501","1000011455","DPH Public Health"
"0213686801","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","52800.55","2022-06-16","000054000501","1000011455","DPH Public Health"
"0214276201","WESTSIDE COMMUNITY MENTAL HEALTH CTR INC","26838.68","2022-06-21","000054000501","1000011455","DPH Public Health"
"0195761801","KONICA MINOLTA BUSINESS SOLUTNS USA INC","418.33","2022-01-31","000054000601","1000017630","DPH Public Health"
"0189978801","PAGE & TURNBULL INC","3397","2021-12-06","000054001101","1000012559","REC Recreation & Park Commsn"
"0174619401","ABBOTT LABORATORIES INC","635.61","2021-07-23","000054001201","","DPH Public Health"
"0173822401","CARDINALHEALTH MEDICAL PRODUCTS & SVCS","92.61","2021-07-19","000054001801","","DPH Public Health"
"0175825301","DIAGNOSTIC MEDICAL","429","2021-08-03","000054002401","","DPH Public Health"
"0184058301","ALCON VISION LLC","1594","2021-10-15","000054003001","","DPH Public Health"
"0180173901","STERICYCLE INC","827.14","2021-09-13","000054003901","1000015593","DPH Public Health"
"0204646301","STERICYCLE INC","1513.67","2022-04-04","000054003901","1000015593","DPH Public Health"
"0185796701","KONICA MINOLTA BUSINESS SOLUTNS USA INC","360.06","2021-10-29","000054004101","1000017630","DPH Public Health"
"0175138501","NUANCE COMMUNICATIONS INC","3438.81","2021-07-28","000054004301","1000018227","DPH Public Health"
"0192498501","WESTERN ROOFING SERVICE","788.95","2021-12-27","000054004501","","LIB Public Library"
"0177005901","PARKMERCED OWNER LLC","2808.76","2021-08-11","000054004701","1000022275","HSA Human Services Agency"
"0197466701","PARKMERCED OWNER LLC","2455","2022-02-11","000054004701","1000022275","HSA Human Services Agency"
"0208219901","UNITED CALIFORNIA GLASS & DOOR","525","2022-05-03","000054005001","","LIB Public Library"
"0189919301","T & S TRADING & ENTERPRISE CO","722.97","2021-12-03","000054005101","1000022289","AIR Airport Commission"
"0173715601","MEDLINE INDUSTRIES INC","58.79","2021-07-16","000054005401","","DPH Public Health"
"0192710001","SHANTI PROJECT","769.97","2022-01-05","000054005801","1000013322","DPH Public Health"
"0214564501","SHANTI PROJECT","35536.8","2022-06-22","000054005801","1000013322","DPH Public Health"
"0173676101","OFFICE DEPOT","9.65","2021-08-02","000054005901","1000002859","DPH Public Health"
"0173752001","OFFICE DEPOT","30.91","2021-08-02","000054005901","1000002859","DPH Public Health"
"0197689201","OFFICE DEPOT","45.34","2022-02-11","000054005901","1000002859","DPH Public Health"
"0176025001","STAPLES BUSINESS ADVANTAGE","793.58","2021-08-04","000054006301","1000018782","LIB Public Library"
"0177756201","STAPLES BUSINESS ADVANTAGE","121.75","2021-08-18","000054006301","1000018782","LIB Public Library"
"0180025301","STAPLES BUSINESS ADVANTAGE","293.74","2021-09-10","000054006301","1000018782","LIB Public Library"
"0180903701","STAPLES BUSINESS ADVANTAGE","839.57","2021-09-17","000054006301","1000018782","LIB Public Library"
"0185054701","STAPLES BUSINESS ADVANTAGE","425.59","2021-10-22","000054006301","1000018782","LIB Public Library"
"0186401701","STAPLES BUSINESS ADVANTAGE","1214.53","2021-11-04","000054006301","1000018782","LIB Public Library"
"0188314401","STAPLES BUSINESS ADVANTAGE","850.13","2021-11-19","000054006301","1000018782","LIB Public Library"
"0191537901","STAPLES BUSINESS ADVANTAGE","138.28","2021-12-17","000054006301","1000018782","LIB Public Library"
"0192303001","STAPLES BUSINESS ADVANTAGE","64.47","2021-12-23","000054006301","1000018782","LIB Public Library"
"0194078801","STAPLES BUSINESS ADVANTAGE","252.63","2022-01-12","000054006301","1000018782","LIB Public Library"
"0195633701","STAPLES BUSINESS ADVANTAGE","10.35","2022-01-27","000054006301","1000018782","LIB Public Library"
"0198808101","STAPLES BUSINESS ADVANTAGE","114.14","2022-02-18","000054006301","1000018782","LIB Public Library"
"0201632001","STAPLES BUSINESS ADVANTAGE","87.86","2022-03-11","000054006301","1000018782","LIB Public Library"
"0179369401","PACIFIC GAS & ELECTRIC CO","283950","2021-09-10","000054006401","1000020528","PUC Public Utilities Commsn"
"0187302101","SHRED WORKS","57","2021-11-15","000054006801","","DEM Emergency Management"
"0195763501","KONICA MINOLTA BUSINESS SOLUTNS USA INC","418.33","2022-01-27","000054006901","1000017630","DPH Public Health"
"0186216401","GRAINGER","750.14","2021-11-03","000054007001","1000018631","LIB Public Library"
"0199228301","GRAINGER","596.59","2022-02-23","000054007001","1000018631","LIB Public Library"
"0211388001","GRAINGER","104.15","2022-05-31","000054007001","1000018631","LIB Public Library"
"0180517001","PARKMERCED OWNER LLC","2563","2021-09-15","000054007101","1000022278","HSA Human Services Agency"
"0206142101","PARKMERCED OWNER LLC","2563","2022-04-15","000054007101","1000022278","HSA Human Services Agency"
"0188716701","CORELOGIC SOLUTIONS LLC","166.67","2021-11-22","000054007201","","CII Commty Invest & Infrstrctr"
"0176135401","PACIFIC MATERIALS HANDLING SOLUTIONS INC","250.99","2021-08-04","000054007301","","DPH Public Health"
"0190112001","PACIFIC MATERIALS HANDLING SOLUTIONS INC","224.23","2021-12-06","000054007301","","DPH Public Health"
"0194796701","PACIFIC MATERIALS HANDLING SOLUTIONS INC","237.15","2022-01-20","000054007301","","DPH Public Health"
"0209980201","PACIFIC MATERIALS HANDLING SOLUTIONS INC","231.94","2022-05-18","000054007301","","DPH Public Health"
"0199221401","EVERBRIDGE INC","28950","2022-02-23","000054007601","1000001684","AIR Airport Commission"
"0180295201","Multi Shipping Center & More","28.03","2021-09-13","000054007901","","PUC Public Utilities Commsn"
"0193519701","SUPERIOR AUTOMATIC SPRINKLER CO","2583","2022-01-06","000054008001","","LIB Public Library"
"0195859401","SUPERIOR AUTOMATIC SPRINKLER CO","425","2022-01-28","000054008001","","LIB Public Library"
"0197366101","COMCAST OF CA/COLORADO/WASHINGTON I INC","162.8","2022-02-09","000054008101","","CII Commty Invest & Infrstrctr"
"0175574701","MISSION LINEN SUPPLY","363.75","2021-08-02","000054008201","","DPH Public Health"
"0180723001","MISSION LINEN SUPPLY","374.17","2021-09-16","000054008201","","DPH Public Health"
"0180959701","MISSION LINEN SUPPLY","315.94","2021-09-17","000054008201","","DPH Public Health"
"0182786201","MISSION LINEN SUPPLY","534.52","2021-10-04","000054008201","","DPH Public Health"
"0185189001","MISSION LINEN SUPPLY","403.82","2021-10-25","000054008201","","DPH Public Health"
"0188261601","MISSION LINEN SUPPLY","717.24","2021-11-19","000054008201","","DPH Public Health"
"0192092001","MISSION LINEN SUPPLY","333.32","2021-12-22","000054008201","","DPH Public Health"
"0195656301","MISSION LINEN SUPPLY","1224.86","2022-01-27","000054008201","","DPH Public Health"
"0197061201","MISSION LINEN SUPPLY","355.63","2022-02-08","000054008201","","DPH Public Health"
"0200195601","MISSION LINEN SUPPLY","1105.67","2022-03-01","000054008201","","DPH Public Health"
"0202069001","MISSION LINEN SUPPLY","345.65","2022-03-15","000054008201","","DPH Public Health"
"0204808201","MISSION LINEN SUPPLY","1272.29","2022-04-05","000054008201","","DPH Public Health"
"0208284301","MISSION LINEN SUPPLY","1193.57","2022-05-04","000054008201","","DPH Public Health"
"0211121901","MISSION LINEN SUPPLY","1282.21","2022-05-26","000054008201","","DPH Public Health"
"0214347001","MISSION LINEN SUPPLY","856.22","2022-06-21","000054008201","","DPH Public Health"
"0197460901","SAN MATEO COUNTY MOSQUITO & VECTOR CONTR","1711.28","2022-02-10","000054008301","1000015294","AIR Airport Commission"
"0185797901","KONICA MINOLTA BUSINESS SOLUTNS USA INC","756.68","2021-10-29","000054008601","1000017630","DPH Public Health"
"0185450601","IMPARK","3696","2021-10-27","000054008901","","MTA Municipal Transprtn Agncy"
"0173971301","AGURTO CORPORATION DBA PESTEC","313.2","2021-07-19","000054009001","1000001665","ADM GSA - City Administrator"
"0188381901","STAPLES BUSINESS ADVANTAGE","8.92","2021-11-22","000054009101","1000018782","LIB Public Library"
"0205088701","STAPLES BUSINESS ADVANTAGE","75.61","2022-04-07","000054009101","1000018782","LIB Public Library"
"0196834701","KONICA MINOLTA BUSINESS SOLUTNS USA INC","492.4","2022-02-07","000054009301","1000017630","DPH Public Health"
"0174023001","ANNA M FOSTER","780","2021-07-20","000054009701","","DPA Police Accountabilty"
"0179763901","CITY AUTO SUPPLY","17.6","2021-09-15","000054009801","","MTA Municipal Transprtn Agncy"
"0181962301","CITY AUTO SUPPLY","245.2","2021-09-29","000054009801","","MTA Municipal Transprtn Agncy"
"0183606001","CITY AUTO SUPPLY","3.47","2021-10-15","000054009801","","MTA Municipal Transprtn Agncy"
"0186910501","CITY AUTO SUPPLY","12.61","2021-11-17","000054009801","","MTA Municipal Transprtn Agncy"
"0188707701","CITY AUTO SUPPLY","12.61","2021-11-23","000054009801","","MTA Municipal Transprtn Agncy"
"0191211301","CITY AUTO SUPPLY","9.35","2021-12-22","000054009801","","MTA Municipal Transprtn Agncy"
"0194059701","CITY AUTO SUPPLY","36.47","2022-01-13","000054009801","","MTA Municipal Transprtn Agncy"
"0199237001","CITY AUTO SUPPLY","15.58","2022-03-01","000054009801","","MTA Municipal Transprtn Agncy"
"0203151801","CITY AUTO SUPPLY","96.77","2022-04-11","000054009801","","MTA Municipal Transprtn Agncy"
"0206553301","CITY AUTO SUPPLY","25.76","2022-04-25","000054009801","","MTA Municipal Transprtn Agncy"
"0209952601","CITY AUTO SUPPLY","78.09","2022-05-25","000054009801","","MTA Municipal Transprtn Agncy"
"0211402901","CITY AUTO SUPPLY","150.83","2022-06-22","000054009801","","MTA Municipal Transprtn Agncy"
"0213571401","CITY AUTO SUPPLY","11.79","2022-06-22","000054009801","","MTA Municipal Transprtn Agncy"
"0173550601","BAXTER HEALTHCARE CORP","2465.33","2021-07-15","000054010301","","DPH Public Health"
"0173523501","ON TARGET DELIVERY SERVICE","180","2021-07-15","000054010701","","CII Commty Invest & Infrstrctr"
"0184128901","ON TARGET DELIVERY SERVICE","240","2021-10-15","000054010701","","CII Commty Invest & Infrstrctr"
"0175810701","SELF-HELP FOR THE ELDERLY","27807.92","2021-08-03","000054010801","1000019930","HSA Human Services Agency"
"0177732601","HILL-ROM COMPANY INC","526.65","2021-08-18","000054011001","1000019008","DPH Public Health"
"0183546701","HILL-ROM COMPANY INC","1123.18","2021-10-20","000054011001","1000019008","DPH Public Health"
"0183564801","HILL-ROM COMPANY INC","3527.71","2021-10-20","000054011001","1000019008","DPH Public Health"
"0186041001","HILL-ROM COMPANY INC","3032.59","2021-11-12","000054011001","1000019008","DPH Public Health"
"0191389701","HILL-ROM COMPANY INC","4652.52","2021-12-16","000054011001","1000019008","DPH Public Health"
"0191407801","HILL-ROM COMPANY INC","557.25","2021-12-16","000054011001","1000019008","DPH Public Health"
"0194252901","HILL-ROM COMPANY INC","4470.86","2022-01-13","000054011001","1000019008","DPH Public Health"
"0199273701","HILL-ROM COMPANY INC","3818.6","2022-02-23","000054011001","1000019008","DPH Public Health"
"0202029001","HILL-ROM COMPANY INC","1085.59","2022-03-15","000054011001","1000019008","DPH Public Health"
"0212014001","HILL-ROM COMPANY INC","3818.6","2022-06-13","000054011001","1000019008","DPH Public Health"
"0183255601","CENTER HARDWARE CO INC","20.52","2021-10-15","000054011101","","MTA Municipal Transprtn Agncy"
